price,likes,tips,photos,ratingSignals,rating,Restaurant_Class
2,707.0,144,1501,885.0,9.0,1
1,46.0,14,48,74.0,6.6,1
1,101.0,74,133,161.0,7.6,1
1,31.0,5,116,38.0,7.8,1
1,11.0,1,24,26.0,5.8,1
1,58.0,17,57,97.0,6.7,1
1,42.0,3,26,52.0,7.7,1
1,61.0,17,41,82.0,7.9,1
1,13.0,0,46,14.0,8.1,1
1,1.0,1,16,4.0,6.3,1
3,3042.0,285,5324,3557.0,9.0,1
1,968.0,239,1660,1224.0,8.8,1
1,327.0,37,675,380.0,9.0,1
1,164.0,59,103,216.0,8.2,1
1,1062.0,359,853,1397.0,8.5,1
1,30.0,2,39,46.0,7.1,1
1,33.0,2,94,36.0,8.7,1
1,144.0,76,106,217.0,7.9,1
1,77.0,10,105,93.0,9.0,1
1,21.0,4,68,28.0,8.2,1
1,18.0,5,29,23.0,7.5,1
1,109.0,49,97,148.0,8.5,1
1,65.0,12,54,86.0,7.9,1
1,14.0,6,31,34.0,5.4,1
1,73.0,74,179,144.0,6.4,1
1,0.0,0,1,0.0,7.8,1
1,18.0,3,108,22.0,7.9,1
1,240.0,68,356,326.0,8.0,1
1,14.0,9,33,22.0,7.8,1
1,34.0,4,16,57.0,6.1,1
1,6.0,0,9,8.0,7.4,1
1,16.0,7,6,24.0,6.5,1
2,24.0,10,22,37.0,6.3,1
2,29.0,17,48,43.0,6.2,1
2,7.0,3,11,11.0,6.6,1
1,10.0,0,2,12.0,7.0,1
1,8.0,1,3,11.0,6.6,1
2,34.0,18,57,46.0,7.8,1
2,77.0,27,37,137.0,7.0,1
1,11.0,3,15,22.0,5.9,1
2,12.0,6,15,22.0,6.6,1
2,18.0,3,6,24.0,7.6,1
1,8.0,0,0,15.0,5.6,1
2,12.0,7,10,24.0,5.8,1
2,29.0,7,15,39.0,7.4,1
2,11.0,5,2,18.0,6.1,1
1,11.0,5,13,17.0,6.8,1
1,4.0,3,6,8.0,5.5,1
1,31.0,9,35,47.0,7.0,1
2,4.0,2,26,11.0,5.3,1
1,425.0,49,476,541.0,8.4,1
1,17.0,4,4,26.0,7.4,1
1,47.0,11,98,69.0,7.3,1
1,6.0,4,7,11.0,6.6,1
3,29.0,6,10,38.0,7.6,1
1,15.0,0,6,20.0,6.7,1
1,7.0,1,6,11.0,6.1,1
2,6.0,9,16,15.0,5.6,1
2,13.0,12,11,20.0,6.8,1
1,5.0,0,1,9.0,5.9,1
2,7.0,2,3,17.0,5.7,1
2,4.0,0,1,8.0,5.7,1
2,26.0,12,5,36.0,7.2,1
1,48.0,7,20,70.0,7.1,1
2,35.0,11,17,43.0,8.1,1
1,128.0,17,1393,155.0,8.8,1
1,118.0,19,433,135.0,9.2,1
1,555.0,397,367,712.0,8.4,1
1,1.0,1,2,2.0,7.3,1
2,11.0,2,7,15.0,7.4,1
2,8.0,2,4,13.0,6.0,1
2,11.0,0,4,12.0,8.3,1
1,221.0,26,2787,283.0,8.2,1
2,185.0,83,500,270.0,7.7,1
1,13.0,1,75,17.0,7.3,1
1,7.0,0,7,8.0,7.5,1
1,22.0,3,153,30.0,7.5,1
1,406.0,196,216,462.0,8.9,1
1,17.0,4,28,26.0,7.2,1
1,77.0,5,57,83.0,9.0,1
1,20.0,3,19,39.0,6.0,1
1,62.0,8,25,74.0,8.2,1
1,35.0,4,29,60.0,6.2,1
1,34.0,4,11,67.0,5.8,1
1,10.0,0,14,13.0,7.3,1
1,74.0,12,47,107.0,6.8,1
1,6.0,2,3,12.0,5.5,1
1,150.0,40,194,214.0,8.3,1
2,269.0,129,301,401.0,7.5,1
1,22.0,7,22,31.0,7.2,1
1,28.0,3,12,36.0,7.8,1
1,995.0,162,1126,1198.0,8.9,1
1,93.0,14,65,124.0,7.6,1
2,39.0,13,31,54.0,7.5,1
1,81.0,33,34,102.0,8.1,1
1,47.0,7,26,61.0,7.7,1
3,1157.0,501,2615,1713.0,7.8,1
1,36.0,79,17,49.0,8.9,1
1,2.0,0,1,2.0,7.2,1
1,6.0,1,6,9.0,6.1,1
1,52.0,7,357,56.0,9.3,1
2,25.0,3,50,36.0,7.2,1
3,15.0,0,18,15.0,8.3,1
1,67.0,93,38,91.0,8.6,1
1,88.0,93,48,114.0,8.5,1
2,8.0,3,21,10.0,7.2,1
1,49.0,45,29,69.0,7.8,1
1,4.0,4,8,8.0,6.1,1
1,520.0,69,570,626.0,8.8,1
1,55.0,6,42,84.0,7.0,1
1,41.0,8,66,45.0,9.0,1
1,18.0,6,35,25.0,7.4,1
1,65.0,10,60,81.0,8.7,1
1,18.0,4,16,25.0,8.2,1
1,15.0,8,81,19.0,8.0,1
1,16.0,9,24,38.0,5.5,1
1,110.0,29,103,154.0,7.2,1
1,115.0,86,157,210.0,5.7,1
1,21.0,8,16,35.0,6.5,1
1,1.0,1,3,2.0,7.8,1
1,89.0,19,45,160.0,6.4,1
3,33.0,4,17,46.0,7.7,1
1,117.0,401,114,209.0,7.8,1
2,90.0,28,58,125.0,7.8,1
2,9.0,0,9,11.0,7.5,1
2,3.0,3,14,10.0,5.7,1
1,11.0,3,31,15.0,7.4,1
1,6.0,1,37,9.0,6.8,1
1,89.0,22,19,120.0,8.1,1
1,54.0,9,289,43.0,9.3,1
1,14.0,0,77,18.0,7.0,1
1,4.0,2,3,7.0,7.4,1
2,72.0,63,67,113.0,8.0,1
1,20.0,9,16,30.0,7.5,1
1,11.0,3,9,15.0,7.1,1
2,9.0,0,4,17.0,6.0,1
2,38.0,11,7,62.0,6.0,1
2,12.0,3,1,19.0,6.6,1
1,6.0,0,0,8.0,6.5,1
1,33.0,7,5,35.0,8.9,1
1,14.0,3,3,20.0,7.1,1
2,6.0,5,23,9.0,7.3,1
2,17.0,3,13,36.0,5.4,1
1,21.0,2,20,31.0,6.8,1
1,10.0,4,1,13.0,7.4,1
2,9.0,0,0,12.0,6.8,1
2,7.0,2,2,8.0,7.1,1
1,9.0,1,3,12.0,6.9,1
1,7.0,8,2,12.0,6.2,1
1,9.0,1,0,13.0,6.8,1
2,92.0,37,23,133.0,8.2,1
2,8.0,4,20,13.0,6.5,1
1,14.0,1,22,24.0,6.1,1
1,18.0,25,5,28.0,8.5,1
2,51.0,12,13,82.0,6.6,1
2,75.0,24,66,140.0,5.4,1
2,82.0,20,47,133.0,6.5,1
1,49.0,7,24,75.0,6.7,1
1,30.0,1,25,38.0,7.9,1
2,53.0,18,29,76.0,7.6,1
2,6.0,4,0,15.0,5.9,1
2,12.0,0,24,15.0,7.5,1
1,8.0,2,13,9.0,7.5,1
2,5.0,3,4,8.0,6.9,1
1,12.0,5,2,17.0,6.8,1
1,6.0,5,9,10.0,6.9,1
1,53.0,17,12,74.0,7.8,1
1,139.0,28,83,180.0,8.0,1
1,8.0,4,3,14.0,6.5,1
1,16.0,5,7,19.0,8.0,1
1,23.0,5,52,38.0,6.1,1
1,12.0,2,7,14.0,7.6,1
2,197.0,33,92,276.0,7.6,1
2,56.0,6,30,69.0,8.2,1
2,66.0,32,78,86.0,7.7,1
1,13.0,4,24,22.0,6.1,1
1,61.0,8,215,79.0,8.3,1
1,399.0,86,308,460.0,9.1,1
1,522.0,274,183,657.0,9.0,1
1,145.0,153,66,196.0,9.4,1
1,55.0,2,23,73.0,7.0,1
1,185.0,56,1574,244.0,8.3,1
2,37.0,3,94,41.0,9.0,1
1,138.0,42,211,180.0,8.4,1
1,303.0,38,50,380.0,8.5,1
1,101.0,25,124,136.0,7.9,1
2,41.0,6,32,62.0,7.1,1
1,107.0,24,37,140.0,7.9,1
1,16.0,4,16,21.0,7.7,1
1,116.0,33,26,168.0,7.3,1
1,16.0,11,40,32.0,6.1,1
1,7.0,5,12,11.0,6.5,1
1,8.0,5,15,18.0,6.0,1
1,5.0,2,7,7.0,7.3,1
2,13.0,7,19,20.0,6.3,1
1,12.0,5,34,16.0,7.7,1
1,10.0,0,6,13.0,7.4,1
1,11.0,0,10,17.0,6.8,1
1,7.0,4,15,10.0,7.9,1
2,6.0,0,2,8.0,6.8,1
1,18.0,2,5,21.0,8.1,1
1,20.0,5,18,43.0,5.7,1
2,14.0,0,2,21.0,7.2,1
1,919.0,110,3259,1043.0,9.3,1
2,80.0,19,253,90.0,9.3,1
1,143.0,43,654,211.0,7.4,1
1,108.0,15,194,143.0,8.1,1
1,143.0,40,308,212.0,7.7,1
1,76.0,16,72,91.0,8.4,1
1,19.0,4,43,25.0,7.9,1
1,79.0,19,98,129.0,6.2,1
1,17.0,3,24,27.0,6.3,1
1,27.0,5,18,36.0,7.1,1
1,46.0,1,12,61.0,7.8,1
2,4.0,1,1,10.0,5.3,1
1,19.0,4,196,26.0,7.9,1
1,4.0,2,2,10.0,5.4,1
2,6.0,3,11,14.0,5.3,1
2,419.0,89,913,633.0,7.7,1
2,39.0,39,249,53.0,8.4,1
2,269.0,80,342,381.0,7.9,1
2,9.0,0,15,11.0,7.4,1
2,71.0,20,125,88.0,8.0,1
1,8.0,1,32,12.0,6.8,1
2,6.0,3,11,11.0,5.8,1
1,101.0,10,224,131.0,8.3,1
1,3.0,5,7,8.0,5.6,1
2,11.0,1,6,16.0,7.0,1
2,31.0,6,41,37.0,8.1,1
1,71.0,10,63,112.0,6.9,1
1,3.0,0,10,3.0,8.1,1
2,16.0,6,27,26.0,7.0,1
2,69.0,27,66,107.0,6.8,1
1,0.0,0,2,0.0,7.9,1
2,8.0,2,1,9.0,7.3,1
2,279.0,119,457,408.0,7.4,1
1,8.0,2,6,9.0,8.2,1
1,12.0,2,79,16.0,7.2,1
1,287.0,52,2919,341.0,9.1,1
1,1089.0,228,6993,1603.0,7.6,1
1,111.0,18,114,129.0,9.3,1
1,298.0,110,1319,494.0,6.9,1
1,81.0,25,54,107.0,8.5,1
2,49.0,8,20,81.0,6.4,1
2,338.0,107,167,540.0,6.8,1
2,188.0,59,186,267.0,7.9,1
1,38.0,3,68,47.0,8.5,1
1,25.0,2,5,32.0,7.6,1
3,11.0,8,19,21.0,5.7,1
1,217.0,177,1747,298.0,8.9,1
2,603.0,200,814,766.0,8.8,1
1,674.0,153,981,855.0,9.0,1
2,426.0,120,519,611.0,7.9,1
3,2533.0,968,1983,3509.0,8.0,1
1,429.0,139,201,590.0,8.0,1
2,53.0,25,213,110.0,6.0,1
1,91.0,31,146,169.0,6.5,1
1,114.0,39,226,178.0,7.1,1
1,9.0,2,38,9.0,8.3,1
2,135.0,58,168,240.0,6.1,1
2,31.0,9,34,51.0,6.2,1
2,5.0,1,13,10.0,5.9,1
2,5.0,1,3,8.0,6.9,1
2,6.0,3,12,8.0,7.2,1
2,668.0,249,463,959.0,8.0,1
1,192.0,50,448,286.0,7.5,1
1,14.0,2,38,17.0,7.8,1
2,127.0,57,77,189.0,7.9,1
2,34.0,12,38,53.0,6.9,1
1,28.0,7,50,44.0,6.8,1
1,13.0,6,20,24.0,6.3,1
2,58.0,48,132,127.0,5.3,1
2,7.0,8,13,18.0,5.5,1
1,13.0,12,25,23.0,6.8,1
2,13.0,6,10,25.0,5.9,1
2,708.0,130,539,869.0,8.6,1
1,265.0,61,184,353.0,8.1,1
1,8.0,4,18,11.0,7.1,1
1,78.0,54,99,152.0,5.9,1
1,80.0,32,218,107.0,7.8,1
1,26.0,15,44,45.0,6.2,1
1,18.0,2,26,20.0,8.2,1
1,1.0,0,1,1.0,7.8,1
1,273.0,79,1408,324.0,9.2,1
1,255.0,93,333,351.0,8.6,1
1,354.0,139,357,381.0,8.6,1
1,9.0,2,35,14.0,6.4,1
1,1257.0,727,1553,1705.0,8.1,1
1,14.0,3,59,19.0,7.9,1
1,3.0,2,10,4.0,7.8,1
1,5.0,3,11,7.0,7.4,1
1,31.0,28,22,47.0,8.6,1
1,2.0,2,2,2.0,7.7,1
2,35.0,12,43,56.0,6.5,1
2,74.0,22,524,127.0,6.4,1
1,1.0,1,11,1.0,8.1,1
2,81.0,21,48,143.0,5.7,1
1,58.0,21,78,127.0,5.6,1
1,96.0,21,89,140.0,7.3,1
1,25.0,10,27,37.0,7.2,1
1,3.0,1,1,4.0,7.7,1
1,247.0,21,209,358.0,7.7,1
1,79.0,7,184,103.0,8.0,1
2,115.0,53,122,177.0,7.3,1
1,7.0,1,7,8.0,8.1,1
2,8.0,8,13,18.0,6.3,1
1,24.0,14,66,54.0,5.4,1
2,6.0,4,11,16.0,5.3,1
1,19.0,3,24,28.0,6.8,1
1,586.0,176,3407,749.0,8.7,1
1,329.0,25,535,382.0,8.9,1
1,50.0,18,84,73.0,7.4,1
1,107.0,14,85,119.0,9.2,1
1,117.0,38,176,147.0,8.9,1
1,9.0,0,58,10.0,8.0,1
2,388.0,120,315,504.0,8.4,1
1,246.0,95,280,319.0,8.5,1
1,89.0,49,57,122.0,8.3,1
1,73.0,33,143,107.0,7.1,1
1,13.0,9,38,31.0,6.2,1
1,28.0,8,46,44.0,7.4,1
1,26.0,9,16,36.0,7.4,1
1,36.0,10,47,48.0,7.2,1
1,56.0,37,51,79.0,7.6,1
1,7.0,18,35,26.0,5.1,1
1,11.0,6,48,23.0,5.4,1
1,22.0,0,8,28.0,7.5,1
1,11.0,2,4,13.0,7.8,1
1,6.0,0,4,8.0,7.7,1
2,8.0,5,7,9.0,8.3,1
2,15.0,6,11,21.0,7.4,1
1,336.0,21,455,387.0,8.9,1
1,51.0,17,262,56.0,8.4,1
1,52.0,9,262,65.0,8.8,1
2,228.0,69,405,298.0,8.4,1
4,190.0,34,280,267.0,7.7,1
2,214.0,38,216,314.0,7.3,1
1,19.0,3,12,25.0,7.5,1
1,20.0,4,72,32.0,6.5,1
1,94.0,31,125,122.0,8.2,1
1,15.0,9,16,19.0,7.6,1
1,15.0,9,43,18.0,7.5,1
1,7.0,3,31,12.0,6.2,1
1,13.0,4,15,25.0,5.5,1
1,22.0,13,62,33.0,7.1,1
1,7.0,4,13,13.0,6.1,1
1,14.0,1,29,19.0,7.1,1
1,200.0,27,235,232.0,9.0,1
1,183.0,57,2080,236.0,8.7,1
1,174.0,50,883,225.0,8.8,1
1,217.0,26,201,267.0,8.5,1
2,138.0,24,44,200.0,7.3,1
1,132.0,40,52,209.0,6.7,1
1,13.0,8,54,20.0,7.5,1
1,5.0,0,8,8.0,6.8,1
1,47.0,14,36,59.0,8.2,1
2,88.0,38,138,163.0,5.9,1
1,53.0,11,34,71.0,7.9,1
3,24.0,9,33,44.0,5.9,1
1,22.0,11,45,29.0,7.4,1
1,16.0,2,6,27.0,6.1,1
1,19.0,6,15,22.0,8.3,1
1,30.0,5,21,48.0,6.7,1
1,758.0,177,786,912.0,8.8,1
1,61.0,13,31,95.0,7.1,1
1,11.0,0,13,12.0,8.3,1
1,43.0,7,30,64.0,8.3,1
1,14.0,3,82,17.0,8.6,1
1,233.0,43,67,295.0,8.4,1
1,62.0,3,22,71.0,8.8,1
2,330.0,72,268,415.0,8.5,1
1,39.0,6,34,55.0,7.4,1
1,87.0,16,74,108.0,8.4,1
1,49.0,14,52,69.0,7.0,1
1,7.0,6,18,16.0,5.7,1
2,7.0,0,4,9.0,6.8,1
2,14.0,2,9,21.0,6.6,1
1,229.0,14,187,318.0,7.9,1
1,33.0,7,186,37.0,8.7,1
2,40.0,1,26,67.0,6.5,1
2,123.0,24,74,150.0,8.5,1
2,20.0,21,50,42.0,5.9,1
1,13.0,3,31,20.0,7.6,1
1,20.0,1,14,26.0,7.7,1
1,39.0,4,36,48.0,8.1,1
2,11.0,4,18,14.0,7.6,1
1,41.0,8,37,54.0,8.0,1
1,4.0,3,16,7.0,6.8,1
1,2.0,1,10,4.0,7.8,1
1,10.0,4,30,16.0,6.6,1
1,43.0,11,90,63.0,7.6,1
1,1.0,0,7,1.0,7.3,1
1,104.0,32,309,139.0,7.7,1
1,15.0,4,46,17.0,7.9,1
1,2.0,0,1,2.0,7.3,1
1,46.0,11,77,57.0,8.3,1
1,10.0,5,15,17.0,6.1,1
1,12.0,7,12,20.0,7.0,1
1,13.0,7,13,15.0,7.7,1
1,7.0,0,2,10.0,6.6,1
2,18.0,2,5,28.0,6.4,1
1,6.0,0,1,9.0,6.3,1
1,18.0,3,10,24.0,7.1,1
1,18.0,7,15,44.0,5.1,1
2,20.0,5,6,24.0,7.5,1
1,134.0,7,222,170.0,8.2,1
2,43.0,7,18,50.0,8.6,1
1,27.0,2,7,36.0,7.7,1
1,9.0,2,5,12.0,7.3,1
1,53.0,11,28,81.0,6.6,1
2,24.0,5,24,31.0,7.7,1
1,8.0,1,16,9.0,7.7,1
2,9.0,2,9,10.0,7.4,1
1,7.0,1,46,10.0,7.1,1
1,8.0,2,0,9.0,7.9,1
1,9.0,3,0,10.0,7.9,1
1,6.0,1,12,8.0,7.7,1
1,11.0,1,6,21.0,6.5,1
2,42.0,8,15,59.0,7.5,1
2,11.0,4,21,14.0,7.6,1
2,6.0,1,1,12.0,5.6,1
1,75.0,13,26,103.0,7.7,1
2,23.0,1,20,25.0,8.6,1
1,9.0,0,4,11.0,7.9,1
1,10.0,3,15,13.0,6.9,1
1,3.0,0,6,3.0,7.0,1
1,7.0,1,8,11.0,6.1,1
1,48.0,4,27,64.0,7.9,1
2,29.0,3,36,45.0,7.3,1
2,9.0,2,25,12.0,7.9,1
2,18.0,4,4,23.0,7.5,1
2,9.0,0,4,10.0,7.9,1
1,57.0,4,58,66.0,8.7,1
2,26.0,6,9,36.0,7.7,1
1,2.0,1,1,3.0,7.7,1
1,45.0,17,146,57.0,8.1,1
1,14.0,7,21,26.0,5.9,1
1,38.0,5,31,52.0,7.7,1
1,5.0,1,3,10.0,6.4,1
1,11.0,2,0,21.0,5.9,1
1,9.0,0,7,12.0,6.7,1
1,40.0,5,14,58.0,7.4,1
2,35.0,9,7,48.0,7.8,1
1,7.0,5,4,14.0,5.6,1
1,26.0,1,0,45.0,5.6,1
1,329.0,170,594,610.0,6.1,1
1,7.0,0,11,9.0,7.5,1
1,7.0,4,52,8.0,8.0,1
1,5.0,3,3,13.0,5.4,1
1,2378.0,588,14582,3342.0,8.1,1
2,784.0,105,2277,879.0,8.5,1
1,798.0,243,3349,1153.0,8.0,1
1,96.0,9,166,121.0,8.6,1
1,212.0,43,608,285.0,8.2,1
2,2394.0,582,2071,3251.0,8.3,1
1,563.0,186,1070,812.0,7.9,1
1,557.0,144,766,757.0,8.2,1
1,345.0,119,789,454.0,8.7,1
2,627.0,256,467,922.0,7.9,1
1,42.0,13,185,58.0,7.4,1
1,146.0,22,470,189.0,8.2,1
2,1000.0,326,1384,1419.0,8.2,1
2,516.0,143,992,640.0,9.1,1
2,2315.0,627,2392,2940.0,8.6,1
1,24.0,7,60,30.0,8.6,1
3,625.0,222,1007,978.0,7.2,1
1,123.0,30,96,155.0,8.5,1
2,83.0,18,233,111.0,8.0,1
1,62.0,11,180,76.0,8.7,1
1,4.0,0,31,6.0,7.5,1
2,150.0,91,299,242.0,6.8,1
2,45.0,36,152,96.0,6.2,1
1,10.0,14,37,23.0,7.4,1
1,203.0,63,279,260.0,8.6,1
1,16.0,4,37,18.0,8.9,1
1,27.0,6,111,39.0,7.2,1
1,47.0,24,207,92.0,5.7,1
1,12.0,8,10,18.0,7.2,1
1,7.0,4,42,18.0,6.4,1
1,0.0,1,2,1.0,8.1,1
1,1620.0,392,808,2009.0,8.8,1
3,2375.0,988,2507,3322.0,8.4,1
1,155.0,59,590,227.0,7.5,1
1,6.0,3,18,8.0,7.2,1
1,144.0,29,1583,162.0,9.3,1
3,1925.0,369,9082,2457.0,8.8,1
2,330.0,104,2403,460.0,8.6,1
1,289.0,64,1745,347.0,8.8,1
1,21.0,1,81,19.0,8.7,1
2,107.0,45,458,140.0,8.4,1
1,72.0,5,102,85.0,8.7,1
4,485.0,202,1249,691.0,8.1,1
1,151.0,9,320,172.0,8.9,1
2,186.0,125,292,313.0,7.7,1
2,14.0,8,63,18.0,8.4,1
1,140.0,21,157,177.0,8.1,1
1,2.0,0,4,2.0,7.8,1
3,735.0,312,1688,1111.0,7.7,1
1,171.0,110,191,287.0,7.7,1
1,43.0,7,65,54.0,8.6,1
1,18.0,6,13,23.0,8.1,1
2,14.0,19,31,27.0,7.0,1
1,233.0,49,116,304.0,8.4,1
1,110.0,22,85,131.0,8.6,1
1,128.0,32,105,174.0,8.0,1
1,32.0,9,61,66.0,5.7,1
1,8.0,2,22,11.0,7.1,1
1,290.0,36,332,370.0,8.1,1
2,63.0,19,71,83.0,8.3,1
1,10.0,1,2,10.0,8.2,1
1,28.0,3,7,44.0,6.5,1
1,43.0,8,47,52.0,8.4,1
2,43.0,1,13,48.0,8.7,1
1,11.0,3,12,12.0,8.0,1
1,1958.0,378,1002,2428.0,8.9,1
1,22.0,8,194,28.0,7.8,1
3,129.0,22,245,176.0,8.0,1
1,14.0,3,80,18.0,8.0,1
1,100.0,14,74,128.0,8.4,1
2,124.0,23,55,198.0,6.7,1
1,15.0,5,15,20.0,7.6,1
1,47.0,16,56,73.0,6.8,1
1,72.0,16,124,102.0,7.5,1
1,61.0,11,234,85.0,7.2,1
1,98.0,22,91,141.0,7.3,1
1,17.0,7,34,34.0,5.6,1
1,16.0,8,15,20.0,8.5,1
1,9.0,0,1,13.0,6.8,1
2,70.0,21,58,97.0,7.6,1
2,137.0,23,264,198.0,7.9,1
2,50.0,20,34,75.0,7.6,1
1,3.0,0,5,3.0,7.6,1
2,20.0,20,60,44.0,7.1,1
1,7.0,3,20,11.0,7.0,1
2,26.0,10,26,40.0,6.9,1
2,11.0,3,20,15.0,7.2,1
1,203.0,16,273,253.0,8.3,1
1,414.0,82,727,523.0,8.6,1
1,31.0,4,32,36.0,8.8,1
1,3.0,0,25,8.0,7.1,1
1,13.0,2,31,16.0,8.3,1
1,124.0,22,68,157.0,8.6,1
2,22.0,10,59,41.0,6.5,1
1,1.0,1,31,4.0,7.2,1
1,15.0,9,39,26.0,6.2,1
1,5.0,1,9,11.0,5.6,1
1,3.0,1,9,10.0,7.3,1
1,12.0,1,28,15.0,7.7,1
1,27.0,8,54,47.0,6.3,1
2,24.0,21,58,47.0,6.1,1
1,68.0,10,106,78.0,8.8,1
1,54.0,10,45,90.0,6.4,1
1,10.0,2,15,16.0,6.9,1
1,25.0,9,38,36.0,7.2,1
2,4.0,3,3,8.0,5.8,1
1,7.0,5,8,10.0,6.4,1
2,1250.0,173,2894,1520.0,8.8,1
1,54.0,7,58,66.0,8.8,1
1,12.0,5,44,13.0,8.1,1
1,1.0,0,11,1.0,8.1,1
1,4.0,3,18,11.0,5.5,1
1,260.0,26,316,311.0,8.6,1
2,514.0,122,501,724.0,7.6,1
1,83.0,12,80,135.0,6.6,1
1,144.0,66,210,207.0,8.4,1
1,72.0,13,81,98.0,7.3,1
1,31.0,9,16,45.0,7.3,1
1,30.0,15,40,51.0,6.3,1
1,52.0,106,65,109.0,6.0,1
1,29.0,8,32,49.0,6.4,1
2,124.0,28,107,160.0,8.2,1
3,69.0,11,158,92.0,7.9,1
1,186.0,38,56,244.0,8.3,1
1,133.0,11,55,151.0,9.0,1
1,170.0,29,89,204.0,8.7,1
1,140.0,16,164,167.0,8.5,1
1,71.0,13,29,84.0,8.8,1
1,3.0,1,15,10.0,5.5,1
1,42.0,25,40,61.0,7.8,1
1,16.0,2,6,19.0,7.9,1
1,8.0,9,27,8.0,8.1,1
1,47.0,8,28,55.0,8.6,1
1,34.0,7,8,45.0,7.2,1
1,44.0,16,12,62.0,7.3,1
1,10.0,0,30,17.0,5.8,1
1,210.0,25,197,293.0,7.9,1
1,16.0,8,137,18.0,8.2,1
1,263.0,51,424,315.0,8.9,1
1,331.0,64,74,380.0,9.1,1
2,312.0,56,168,317.0,9.3,1
1,146.0,51,46,194.0,7.8,1
1,124.0,28,32,148.0,8.7,1
1,64.0,7,40,76.0,8.6,1
1,16.0,2,25,28.0,6.3,1
2,52.0,14,31,80.0,6.7,1
1,82.0,32,41,141.0,6.2,1
1,235.0,27,100,306.0,7.8,1
1,40.0,12,25,55.0,7.3,1
1,22.0,10,31,33.0,6.9,1
1,28.0,8,36,32.0,8.3,1
2,13.0,2,26,15.0,7.8,1
2,46.0,10,30,66.0,7.5,1
1,27.0,12,17,41.0,6.8,1
1,8.0,3,7,10.0,7.3,1
2,13.0,8,10,19.0,6.2,1
1,6.0,0,17,8.0,6.5,1
1,6.0,2,15,9.0,7.1,1
1,1039.0,108,3465,1208.0,9.0,1
1,201.0,28,88,245.0,8.5,1
2,204.0,43,79,251.0,8.6,1
1,62.0,22,159,109.0,6.0,1
1,3.0,2,7,9.0,5.4,1
1,17.0,5,8,19.0,7.7,1
1,19.0,5,28,29.0,7.2,1
1,33.0,3,19,52.0,6.3,1
1,0.0,0,2,0.0,7.8,1
1,152.0,62,46,211.0,7.2,1
1,229.0,65,2221,279.0,8.8,1
1,131.0,41,871,164.0,8.3,1
1,89.0,15,19,102.0,8.9,1
1,86.0,21,22,114.0,7.9,1
1,6.0,1,19,10.0,6.4,1
1,18.0,1,4,26.0,6.8,1
2,9.0,7,21,14.0,7.3,1
1,280.0,98,1480,342.0,9.0,1
2,348.0,52,144,337.0,9.0,1
1,54.0,4,44,62.0,8.7,1
3,59.0,19,31,69.0,8.7,1
1,13.0,6,43,14.0,8.7,1
1,8.0,2,10,9.0,7.9,1
1,42.0,10,45,51.0,8.6,1
1,14.0,0,7,15.0,8.1,1
1,354.0,60,71,449.0,8.1,1
1,110.0,27,21,121.0,9.2,1
1,25.0,6,16,36.0,6.9,1
1,17.0,1,6,24.0,7.4,1
1,200.0,35,72,264.0,8.0,1
1,166.0,32,43,206.0,8.3,1
1,25.0,1,21,33.0,7.5,1
1,6.0,1,2,10.0,6.6,1
1,33.0,7,26,44.0,7.3,1
1,12.0,2,4,14.0,8.0,1
2,11.0,12,28,20.0,6.0,1
2,24.0,4,9,29.0,8.4,1
1,11.0,1,0,14.0,7.2,1
1,4.0,1,1,8.0,5.9,1
1,150.0,29,236,179.0,8.8,1
1,13.0,3,3,17.0,7.3,1
1,36.0,9,28,50.0,7.6,1
1,5.0,3,40,7.0,7.1,1
1,7.0,2,9,8.0,8.0,1
1,51.0,3,17,79.0,6.8,1
1,38.0,1,27,44.0,8.7,1
1,0.0,0,3,2.0,6.4,1
1,47.0,2,25,77.0,6.8,1
1,9.0,0,8,10.0,8.2,1
1,37.0,2,23,52.0,7.2,1
2,9.0,0,3,11.0,7.3,1
3,844.0,93,1576,975.0,9.1,1
1,258.0,19,531,303.0,8.8,1
1,83.0,8,113,108.0,8.4,1
1,263.0,55,404,315.0,9.1,1
2,472.0,88,403,583.0,8.8,1
2,42.0,2,25,62.0,7.1,1
2,536.0,206,821,796.0,7.9,1
2,28.0,4,71,37.0,7.9,1
1,32.0,17,88,46.0,7.7,1
1,18.0,8,17,26.0,7.4,1
1,13.0,1,6,16.0,7.6,1
2,37.0,13,62,58.0,6.5,1
1,11.0,2,8,18.0,6.4,1
2,5.0,2,18,11.0,6.1,1
1,14.0,7,33,25.0,6.7,1
1,25.0,4,44,41.0,6.7,1
1,38.0,10,93,54.0,8.0,1
1,21.0,7,13,33.0,7.0,1
1,29.0,9,27,39.0,8.1,1
2,38.0,22,39,56.0,6.6,1
1,23.0,10,17,33.0,7.3,1
2,5.0,2,8,11.0,5.6,1
1,6.0,6,15,16.0,5.1,1
2,18.0,7,21,23.0,7.7,1
1,8.0,1,41,15.0,6.3,1
2,11.0,5,16,13.0,8.2,1
1,10.0,1,11,12.0,7.8,1
1,356.0,92,262,425.0,9.1,1
2,223.0,26,83,271.0,8.7,1
1,93.0,14,10,108.0,8.8,1
2,7.0,4,8,12.0,5.9,1
2,7.0,3,3,9.0,7.1,1
1,1992.0,357,14930,2357.0,9.2,1
1,265.0,46,639,310.0,9.2,1
1,254.0,26,232,260.0,9.0,1
1,239.0,75,332,332.0,7.8,1
